call-detector,mixup-alpha,secondary-label-weights,valid2020,freefield1010,grouped-by-author,cnn,epoch,f1-score,timestamp
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4315,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4246,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4297,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4302,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4371,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4321,x
nnc,0.5,0.6,0,0,1,resnest50,-1,0.4318,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4227,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4308,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4212,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4187,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4185,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4321,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4232,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.428,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.433,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4332,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4305,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4312,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4227,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4265,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.427,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.427,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.425,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4274,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4236,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4184,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4184,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4365,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4276,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4199,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4276,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4216,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4214,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4231,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4253,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.427,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4233,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4308,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4271,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4208,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4326,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.433,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.428,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4319,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4243,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4323,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4352,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4324,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4321,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4322,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4343,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.431,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4285,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4189,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4308,x
nnc,0.5,0.6,0,1,1,resnest50,-1,0.4388,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4136,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4263,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4149,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4209,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4172,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4115,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4134,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4147,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.425,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4129,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4159,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4237,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4188,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4128,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4219,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4223,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4144,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4209,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4174,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4222,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4143,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4163,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4215,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4155,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4187,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4293,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4256,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4198,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4249,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.427,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4255,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4174,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.417,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4233,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4157,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4268,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4136,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4202,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4122,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4224,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4274,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4219,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4209,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4146,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4204,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4217,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4181,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4168,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4265,x
nnc,0.5,0.6,1,0,1,resnest50,-1,0.4282,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4131,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4135,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4324,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4153,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4289,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4208,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4135,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4222,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4173,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4148,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4168,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4254,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4219,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4216,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4151,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4201,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4194,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.424,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4171,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.426,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4202,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4137,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4148,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4236,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4149,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.423,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4226,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4177,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4187,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4239,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4244,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.422,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4156,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4178,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4157,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4281,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4244,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4262,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4191,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4291,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4227,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4249,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4189,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.417,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.418,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4267,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4202,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4232,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4293,x
nnc,0.5,0.6,1,1,1,resnest50,-1,0.4289,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5792,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5785,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5858,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5772,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5852,x
nnc,5,0.6,0,1,0,resnest50,-1,0.583,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5931,x
nnc,5,0.6,0,1,0,resnest50,-1,0.581,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5838,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5778,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5809,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5838,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5807,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5894,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5847,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5849,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5843,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5903,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5851,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5874,x
nnc,5,0.6,0,1,0,resnest50,-1,0.596,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5858,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5843,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5846,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5913,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5825,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5857,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5772,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5866,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5922,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5889,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5938,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5785,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5833,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5883,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5918,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5931,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5872,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5896,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5872,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5929,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5935,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5921,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5879,x
nnc,5,0.6,0,1,0,resnest50,-1,0.593,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5919,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5847,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5902,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5933,x
nnc,5,0.6,0,1,0,resnest50,-1,0.5952,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5608,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5734,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5598,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5661,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5706,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5567,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5641,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5611,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5707,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5698,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5708,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5671,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5745,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5772,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5649,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5741,x
nnc,5,0.6,1,0,0,resnest50,-1,0.582,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5749,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5822,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5715,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5711,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5749,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5732,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5797,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5845,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5724,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5794,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5783,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5801,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5755,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5778,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5844,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5737,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5698,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5784,x
nnc,5,0.6,1,0,0,resnest50,-1,0.575,x
nnc,5,0.6,1,0,0,resnest50,-1,0.586,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5769,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5729,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5796,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5809,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5752,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5714,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5795,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5786,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5766,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5775,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5772,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5763,x
nnc,5,0.6,1,0,0,resnest50,-1,0.5793,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5652,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5653,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5771,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5721,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5789,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5736,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5755,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5771,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5756,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5829,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5759,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5828,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5757,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5866,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5813,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5777,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5766,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5794,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5733,x
nnc,5,0.6,1,1,0,resnest50,-1,0.583,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5802,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5823,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5898,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5865,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5847,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5837,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5876,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5834,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5842,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5798,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5829,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5822,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5896,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5855,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5915,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5837,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5858,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5776,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5878,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5857,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5821,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5855,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5876,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5877,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5861,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5837,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5881,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5908,x
nnc,5,0.6,1,1,0,resnest50,-1,0.5859,x
nnc,5,0.6,1,1,0,resnest50,-1,0.579,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5252,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5293,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5332,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5233,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5326,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.524,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5277,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5325,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5316,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5261,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5265,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5327,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5232,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5232,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5251,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5274,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5235,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.539,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5348,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5226,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.537,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5224,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5344,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5404,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5364,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5393,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.528,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5293,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5353,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5325,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5288,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5271,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5301,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5251,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5311,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5279,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5384,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.53,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5241,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5337,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5256,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.534,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.529,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5271,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5386,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5325,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5281,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.534,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5447,x
nc,0.5,0.6,0,1,0,resnest50,-1,0.5242,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5316,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5226,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5203,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5202,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5267,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5211,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5347,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5289,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5411,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5341,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5359,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5328,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5226,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5317,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5355,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5442,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5211,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5199,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5246,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5288,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5458,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5341,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5292,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5418,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5351,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5442,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5349,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5419,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5324,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5353,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5291,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5279,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5377,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5195,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5303,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5384,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5335,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5288,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5336,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5421,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5315,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5356,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5398,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5282,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.538,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5346,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5239,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5365,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5451,x
nc,0.5,0.6,1,1,0,resnest50,-1,0.5347,x
